"100","100","3","2000","4.532","1","0","23","23","100pt_10x10","6/7/2016","10:42:22 AM","rob","76230.188395","24.63718","1008.138488","7630.234612","Ag","0.00000162","345475","111.656","4568.88","34580.2","End_Header"
"-45.0","45.0","2282.673870","0"
"-35.0","45.0","532.832166","0"
"-25.0","45.0","128.523930","0"
"-15.0","45.0","51.375918","0"
"-5.0","45.0","41.496876","0"
"5.0","45.0","52.568824","0"
"15.0","45.0","114.342428","0"
"25.0","45.0","559.147853","0"
"35.0","45.0","4892.830599","0"
"45.0","45.0","76230.188395","0"
"-45.0","35.0","1678.979619","0"
"-35.0","35.0","390.526250","0"
"-25.0","35.0","100.253233","0"
"-15.0","35.0","45.216916","0"
"-5.0","35.0","35.273364","0"
"5.0","35.0","40.196805","0"
"15.0","35.0","67.198198","0"
"25.0","35.0","187.693405","0"
"35.0","35.0","759.598939","0"
"45.0","35.0","4180.573500","0"
"-45.0","25.0","1082.502169","0"
"-35.0","25.0","250.827069","0"
"-25.0","25.0","76.594474","0"
"-15.0","25.0","40.599223","0"
"-5.0","25.0","31.945140","0"
"5.0","25.0","32.627610","0"
"15.0","25.0","43.566179","0"
"25.0","25.0","78.314623","0"
"35.0","25.0","183.153976","0"
"45.0","25.0","482.957448","0"
"-45.0","15.0","682.456105","0"
"-35.0","15.0","Error","0"
"-25.0","15.0","63.310823","0"
"-15.0","15.0","37.711191","0"
"-5.0","15.0","30.313123","0"
"5.0","15.0","29.348907","0"
"15.0","15.0","33.048409","0"
"25.0","15.0","44.608961","0"
"35.0","15.0","68.277545","0"
"45.0","15.0","109.936463","0"
"-45.0","5.0","399.649093","0"
"-35.0","5.0","122.731772","0"
"-25.0","5.0","57.709117","0"
"-15.0","5.0","37.227913","0"
"-5.0","5.0","29.956757","0"
"5.0","5.0","27.362668","0"
"15.0","5.0","27.733598","0"
"25.0","5.0","31.562471","0"
"35.0","5.0","38.994337","0"
"45.0","5.0","49.870833","0"
"-45.0","-5.0","249.674161","0"
"-35.0","-5.0","101.127051","0"
"-25.0","-5.0","56.264905","0"
"-15.0","-5.0","37.964617","0"
"-5.0","-5.0","29.612326","0"
"5.0","-5.0","25.956856","0"
"15.0","-5.0","25.067106","0"
"25.0","-5.0","26.363142","0"
"35.0","-5.0","29.440419","0"
"45.0","-5.0","34.520969","0"
"-45.0","-15.0","190.849147","0"
"-35.0","-15.0","92.718165","0"
"-25.0","-15.0","57.500490","0"
"-15.0","-15.0","40.271290","0"
"-5.0","-15.0","31.075443","0"
"5.0","-15.0","26.504651","0"
"15.0","-15.0","24.637180","0"
"25.0","-15.0","24.791256","0"
"35.0","-15.0","26.251181","0"
"45.0","-15.0","29.198965","0"
"-45.0","-25.0","171.254330","0"
"-35.0","-25.0","93.646709","0"
"-25.0","-25.0","63.319435","0"
"-15.0","-25.0","46.944553","0"
"-5.0","-25.0","36.692509","0"
"5.0","-25.0","30.579993","0"
"15.0","-25.0","27.256466","0"
"25.0","-25.0","25.854875","0"
"35.0","-25.0","26.115697","0"
"45.0","-25.0","27.826087","0"
"-45.0","-35.0","169.008419","0"
"-35.0","-35.0","110.063011","0"
"-25.0","-35.0","79.830172","0"
"-15.0","-35.0","62.353465","0"
"-5.0","-35.0","50.084456","0"
"5.0","-35.0","41.093171","0"
"15.0","-35.0","35.504865","0"
"25.0","-35.0","31.416789","0"
"35.0","-35.0","29.842959","0"
"45.0","-35.0","30.588411","0"
"-45.0","-45.0","187.581773","0"
"-35.0","-45.0","142.128763","0"
"-25.0","-45.0","114.131175","0"
"-15.0","-45.0","94.421278","0"
"-5.0","-45.0","77.890865","0"
"5.0","-45.0","65.903450","0"
"15.0","-45.0","55.051663","0"
"25.0","-45.0","45.563390","0"
"35.0","-45.0","39.786336","0"
"45.0","-45.0","37.796882","0"
