"100","100","3","2000","4.532","1","0","23","23","361pt","6/21/2016","9:33:59 AM","rob","1245.08614","1.9964","18.721658","82.84811","Ag","0.00000162","5642.73","9.04768","84.8466","375.468","End_Header"
"-45.0","45.0","7.764724","0"
"-40.0","45.0","5.296971","0"
"-35.0","45.0","4.851015","0"
"-30.0","45.0","4.840017","0"
"-25.0","45.0","5.127988","0"
"-20.0","45.0","5.654936","0"
"-15.0","45.0","6.779823","0"
"-10.0","45.0","8.135187","0"
"-5.0","45.0","11.296372","0"
"0.0","45.0","15.540390","0"
"5.0","45.0","22.618693","0"
"10.0","45.0","36.670311","0"
"15.0","45.0","59.392102","0"
"20.0","45.0","102.441448","0"
"25.0","45.0","171.478996","0"
"30.0","45.0","281.538310","0"
"35.0","45.0","454.622914","0"
"40.0","45.0","679.953879","0"
"45.0","45.0","1245.086140","0"
"45.0","40.0","348.626181","0"
"40.0","40.0","182.574587","0"
"35.0","40.0","128.032417","0"
"30.0","40.0","87.811434","0"
"25.0","40.0","60.833653","0"
"20.0","40.0","41.383940","0"
"15.0","40.0","28.229497","0"
"10.0","40.0","19.061183","0"
"5.0","40.0","13.481977","0"
"0.0","40.0","10.027999","0"
"-5.0","40.0","7.779223","0"
"-10.0","40.0","6.189382","0"
"-15.0","40.0","5.195480","0"
"-20.0","40.0","4.615269","0"
"-25.0","40.0","4.361782","0"
"-30.0","40.0","4.231077","0"
"-35.0","40.0","4.335567","0"
"-40.0","40.0","4.658767","0"
"-45.0","40.0","5.671433","0"
"-45.0","35.0","5.025998","0"
"-40.0","35.0","4.354000","0"
"-35.0","35.0","4.071499","0"
"-30.0","35.0","3.886500","0"
"-25.0","35.0","3.872000","0"
"-20.0","35.0","4.045797","0"
"-15.0","35.0","4.437278","0"
"-10.0","35.0","5.033748","0"
"-5.0","35.0","5.972702","0"
"0.0","35.0","7.413259","0"
"5.0","35.0","9.516551","0"
"10.0","35.0","12.587742","0"
"15.0","35.0","17.098579","0"
"20.0","35.0","23.584714","0"
"25.0","35.0","32.343579","0"
"30.0","35.0","43.549832","0"
"35.0","35.0","59.270119","0"
"40.0","35.0","78.217427","0"
"45.0","35.0","140.297102","0"
"45.0","30.0","64.348218","0"
"40.0","30.0","40.404788","0"
"35.0","30.0","31.813211","0"
"30.0","30.0","24.477715","0"
"25.0","30.0","18.642270","0"
"20.0","30.0","14.431333","0"
"15.0","30.0","11.245376","0"
"10.0","30.0","8.668134","0"
"5.0","30.0","6.894155","0"
"0.0","30.0","5.695000","0"
"-5.0","30.0","4.820500","0"
"-10.0","30.0","4.234500","0"
"-15.0","30.0","3.779500","0"
"-20.0","30.0","3.607000","0"
"-25.0","30.0","3.542001","0"
"-30.0","30.0","3.646000","0"
"-35.0","30.0","3.824000","0"
"-40.0","30.0","4.115500","0"
"-45.0","30.0","4.834501","0"
"-45.0","25.0","4.807500","0"
"-40.0","25.0","4.122500","0"
"-35.0","25.0","3.785500","0"
"-30.0","25.0","3.467000","0"
"-25.0","25.0","3.287999","0"
"-20.0","25.0","3.246000","0"
"-15.0","25.0","3.351500","0"
"-10.0","25.0","3.570500","0"
"-5.0","25.0","3.921500","0"
"0.0","25.0","4.462500","0"
"5.0","25.0","5.179500","0"
"10.0","25.0","6.267000","0"
"15.0","25.0","7.622501","0"
"20.0","25.0","9.425058","0"
"25.0","25.0","11.748325","0"
"30.0","25.0","14.695032","0"
"35.0","25.0","18.411820","0"
"40.0","25.0","22.171923","0"
"45.0","25.0","32.632051","0"
"45.0","20.0","17.462509","0"
"40.0","20.0","13.132691","0"
"35.0","20.0","10.825419","0"
"30.0","20.0","9.137499","0"
"25.0","20.0","7.639501","0"
"20.0","20.0","6.396501","0"
"15.0","20.0","5.362999","0"
"10.0","20.0","4.620961","0"
"5.0","20.0","4.020201","0"
"0.0","20.0","3.594859","0"
"-5.0","20.0","3.293829","0"
"-10.0","20.0","3.100655","0"
"-15.0","20.0","2.999300","0"
"-20.0","20.0","3.002300","0"
"-25.0","20.0","3.104811","0"
"-30.0","20.0","3.278828","0"
"-35.0","20.0","3.736373","0"
"-40.0","20.0","4.395220","0"
"-45.0","20.0","4.908245","0"
"-45.0","15.0","5.141500","0"
"-40.0","15.0","4.404440","0"
"-35.0","15.0","3.569357","0"
"-30.0","15.0","3.137814","0"
"-25.0","15.0","2.927292","0"
"-20.0","15.0","2.813781","0"
"-15.0","15.0","2.724272","0"
"-10.0","15.0","2.727773","0"
"-5.0","15.0","2.815781","0"
"0.0","15.0","2.970797","0"
"5.0","15.0","3.196320","0"
"10.0","15.0","3.524352","0"
"15.0","15.0","3.970897","0"
"20.0","15.0","4.497450","0"
"25.0","15.0","5.161258","0"
"30.0","15.0","5.998500","0"
"35.0","15.0","6.672500","0"
"40.0","15.0","7.977500","0"
"45.0","15.0","9.733000","0"
"45.0","10.0","6.607500","0"
"40.0","10.0","5.239262","0"
"35.0","10.0","4.675967","0"
"30.0","10.0","4.141414","0"
"25.0","10.0","3.767377","0"
"20.0","10.0","3.404841","0"
"15.0","10.0","3.081308","0"
"10.0","10.0","2.857786","0"
"5.0","10.0","2.688769","0"
"0.0","10.0","2.574257","0"
"-5.0","10.0","2.503750","0"
"-10.0","10.0","2.498750","0"
"-15.0","10.0","2.556256","0"
"-20.0","10.0","2.676268","0"
"-25.0","10.0","2.847785","0"
"-30.0","10.0","3.120812","0"
"-35.0","10.0","3.534853","0"
"-40.0","10.0","4.205420","0"
"-45.0","10.0","5.172517","0"
"-45.0","5.0","5.552277","0"
"-40.0","5.0","4.341434","0"
"-35.0","5.0","3.740374","0"
"-30.0","5.0","3.286828","0"
"-25.0","5.0","2.919438","0"
"-20.0","5.0","2.663033","0"
"-15.0","5.0","2.489874","0"
"-10.0","5.0","2.373356","0"
"-5.0","5.0","2.296230","0"
"0.0","5.0","2.304230","0"
"5.0","5.0","2.334350","0"
"10.0","5.0","2.412241","0"
"15.0","5.0","2.508876","0"
"20.0","5.0","2.673267","0"
"25.0","5.0","2.847785","0"
"30.0","5.0","3.067807","0"
"35.0","5.0","3.368337","0"
"40.0","5.0","3.703870","0"
"45.0","5.0","4.420442","0"
"45.0","0.0","3.295500","0"
"40.0","0.0","2.874287","0"
"35.0","0.0","2.670000","0"
"30.0","0.0","2.508251","0"
"25.0","0.0","2.363236","0"
"20.0","0.0","2.272841","0"
"15.0","0.0","2.190719","0"
"10.0","0.0","2.144322","0"
"5.0","0.0","2.139928","0"
"0.0","0.0","2.170434","0"
"-5.0","0.0","2.250950","0"
"-10.0","0.0","2.380476","0"
"-15.0","0.0","2.573515","0"
"-20.0","0.0","2.809562","0"
"-25.0","0.0","3.136628","0"
"-30.0","0.0","3.527529","0"
"-35.0","0.0","4.045904","0"
"-40.0","0.0","4.730473","0"
"-45.0","0.0","6.084108","0"
"-45.0","-5.0","6.802180","0"
"-40.0","-5.0","5.270527","0"
"-35.0","-5.0","4.537954","0"
"-30.0","-5.0","3.930893","0"
"-25.0","-5.0","3.468847","0"
"-20.0","-5.0","3.098620","0"
"-15.0","-5.0","2.806562","0"
"-10.0","-5.0","2.553511","0"
"-5.0","-5.0","2.379976","0"
"0.0","-5.0","2.246950","0"
"5.0","-5.0","2.139428","0"
"10.0","-5.0","2.078416","0"
"15.0","-5.0","2.052411","0"
"20.0","-5.0","2.060412","0"
"25.0","-5.0","2.080916","0"
"30.0","-5.0","2.160432","0"
"35.0","-5.0","2.262226","0"
"40.0","-5.0","2.365236","0"
"45.0","-5.0","2.698270","0"
"45.0","-10.0","2.255838","0"
"40.0","-10.0","2.130426","0"
"35.0","-10.0","2.070414","0"
"30.0","-10.0","2.031906","0"
"25.0","-10.0","1.996400","0"
"20.0","-10.0","2.039908","0"
"15.0","-10.0","2.100420","0"
"10.0","-10.0","2.189438","0"
"5.0","-10.0","2.326466","0"
"0.0","-10.0","2.509502","0"
"-5.0","-10.0","2.714043","0"
"-10.0","-10.0","2.947090","0"
"-15.0","-10.0","3.289158","0"
"-20.0","-10.0","3.697740","0"
"-25.0","-10.0","4.113117","0"
"-30.0","-10.0","4.633963","0"
"-35.0","-10.0","5.296529","0"
"-40.0","-10.0","6.099610","0"
"-45.0","-10.0","7.797000","0"
"-45.0","-15.0","9.037001","0"
"-40.0","-15.0","7.309732","0"
"-35.0","-15.0","6.350634","0"
"-30.0","-15.0","5.628563","0"
"-25.0","-15.0","4.935993","0"
"-20.0","-15.0","4.430443","0"
"-15.0","-15.0","3.983398","0"
"-10.0","-15.0","3.598220","0"
"-5.0","-15.0","3.278156","0"
"0.0","-15.0","3.011102","0"
"5.0","-15.0","2.764053","0"
"10.0","-15.0","2.554511","0"
"15.0","-15.0","2.378476","0"
"20.0","-15.0","2.222445","0"
"25.0","-15.0","2.130926","0"
"30.0","-15.0","2.049910","0"
"35.0","-15.0","2.031407","0"
"40.0","-15.0","2.064413","0"
"45.0","-15.0","2.169434","0"
"45.0","-20.0","2.189938","0"
"40.0","-20.0","2.191439","0"
"35.0","-20.0","2.226445","0"
"30.0","-20.0","2.298460","0"
"25.0","-20.0","2.465993","0"
"20.0","-20.0","2.647030","0"
"15.0","-20.0","2.871074","0"
"10.0","-20.0","3.103121","0"
"5.0","-20.0","3.438188","0"
"0.0","-20.0","3.776567","0"
"-5.0","-20.0","4.125619","0"
"-10.0","-20.0","4.514177","0"
"-15.0","-20.0","4.970997","0"
"-20.0","-20.0","5.510551","0"
"-25.0","-20.0","6.110110","0"
"-30.0","-20.0","6.838184","0"
"-35.0","-20.0","7.669767","0"
"-40.0","-20.0","8.792000","0"
"-45.0","-20.0","10.741500","0"
"-45.0","-25.0","12.923854","0"
"-40.0","-25.0","10.601998","0"
"-35.0","-25.0","9.571000","0"
"-30.0","-25.0","8.564502","0"
"-25.0","-25.0","7.720272","0"
"-20.0","-25.0","7.021702","0"
"-15.0","-25.0","6.432143","0"
"-10.0","-25.0","5.900590","0"
"-5.0","-25.0","5.448545","0"
"0.0","-25.0","4.993499","0"
"5.0","-25.0","4.550183","0"
"10.0","-25.0","4.106822","0"
"15.0","-25.0","3.718244","0"
"20.0","-25.0","3.371174","0"
"25.0","-25.0","3.100620","0"
"30.0","-25.0","2.891579","0"
"35.0","-25.0","2.756051","0"
"40.0","-25.0","2.549510","0"
"45.0","-25.0","2.492999","0"
