250	9.61794	-0.02975	-0.02439	-0.02395	-0.03336	-0.03792	-0.03807	-0.03355	-0.03991	-0.02894	-0.02251	-0.03099	-0.03468	-0.03351	-0.03164	-0.02499	-0.03255	-0.04685	-0.03159	-0.03428	-0.01091	-0.03064	-0.03327	-0.02898	-0.03298	-0.0294	-0.03592	-0.03586	-0.03032	-0.03835	-0.02715	-0.02373	-0.02363	-0.03905	-0.03563	-0.03587	-0.04309	-0.03809	-0.02672	-0.02438	-0.02142	-0.03393	-0.02942	-0.03441	-0.02938	-0.03578	-0.03353	-0.0374	-0.03952	-0.04167	-0.02186	-0.02394	-0.02987	-0.03123	-0.03649	-0.03229	-0.03395	-0.02709	-0.03151	-0.03724	-0.0213	-0.02714	-0.02873	-0.03437	-0.03657	-0.02896	-0.03466	-0.02913	-0.03468	-0.02745	-0.01649	-0.01912	-0.02474	-0.02009	-0.03226	-0.03503	-0.03375	-0.03251	-0.03193	-0.03525	-0.01451	-0.02593	-0.02213	-0.02526	-0.03126	-0.02089	-0.02356	-0.0353	-0.03434	-0.03226	-0.00789	-0.01685	-0.01916	-0.02439	-0.02722	-0.02953	-0.02716	-0.02887	-0.0329	-0.0237
252	9.5784	-0.03107	-0.02964	-0.02736	-0.03289	-0.03369	-0.03491	-0.03383	-0.04001	-0.03239	-0.02257	-0.02724	-0.03329	-0.03512	-0.0332	-0.02894	-0.03227	-0.03824	-0.03277	-0.03344	-0.0158	-0.03014	-0.03237	-0.03003	-0.03418	-0.02791	-0.0336	-0.03067	-0.03217	-0.03728	-0.02312	-0.02605	-0.02824	-0.03588	-0.03698	-0.02963	-0.04153	-0.03913	-0.02869	-0.02674	-0.01719	-0.03269	-0.03094	-0.03375	-0.03182	-0.03302	-0.02933	-0.03469	-0.03679	-0.03912	-0.0203	-0.02218	-0.03119	-0.03103	-0.03533	-0.03132	-0.0296	-0.03262	-0.03353	-0.03788	-0.01776	-0.02174	-0.02603	-0.02956	-0.03157	-0.02916	-0.0352	-0.03003	-0.03322	-0.02938	-0.0113	-0.01881	-0.02009	-0.01991	-0.02629	-0.03343	-0.03333	-0.03291	-0.03147	-0.03191	-0.01002	-0.01448	-0.02141	-0.01944	-0.03033	-0.02683	-0.02882	-0.03563	-0.03513	-0.02671	0.0011	-0.0085	-0.0176	-0.01695	-0.0229	-0.02622	-0.02846	-0.02808	-0.02839	-0.02384
254	9.56342	-0.03071	-0.03012	-0.02963	-0.03393	-0.02958	-0.03476	-0.03546	-0.04164	-0.03399	-0.02284	-0.02489	-0.03438	-0.03341	-0.03329	-0.03236	-0.03266	-0.03296	-0.02984	-0.03229	-0.01912	-0.02292	-0.02869	-0.03254	-0.03421	-0.03066	-0.03236	-0.02942	-0.03401	-0.03479	-0.01675	-0.02752	-0.03134	-0.02861	-0.03671	-0.03092	-0.03768	-0.04145	-0.03235	-0.03453	-0.01483	-0.02833	-0.0343	-0.03261	-0.03372	-0.02941	-0.0315	-0.0315	-0.03448	-0.03695	-0.01409	-0.02132	-0.0339	-0.03122	-0.03657	-0.03163	-0.03073	-0.03983	-0.03494	-0.03652	-0.01514	-0.01438	-0.02265	-0.02512	-0.02659	-0.02871	-0.03305	-0.03252	-0.03014	-0.03325	-0.00361	-0.01589	-0.01821	-0.01976	-0.02544	-0.0333	-0.03332	-0.0326	-0.03058	-0.03234	-0.00069	-0.00508	-0.01449	-0.01229	-0.02827	-0.02661	-0.03084	-0.03552	-0.03498	-0.02847	0.01196	-0.00102	-0.01083	-0.00692	-0.01835	-0.02254	-0.02515	-0.02561	-0.02304	-0.02522
256	9.51372	-0.02482	-0.02742	-0.03352	-0.03465	-0.03205	-0.03721	-0.03288	-0.03685	-0.03834	-0.01319	-0.02237	-0.02995	-0.03446	-0.03388	-0.03418	-0.03585	-0.03348	-0.03106	-0.03441	-0.01925	-0.0209	-0.02904	-0.03363	-0.03702	-0.03289	-0.03301	-0.03391	-0.03599	-0.03237	-0.0189	-0.02197	-0.03136	-0.02961	-0.03634	-0.03106	-0.03738	-0.04083	-0.035	-0.03828	-0.00644	-0.02137	-0.03079	-0.0282	-0.03215	-0.03116	-0.02848	-0.03154	-0.03283	-0.03737	-0.00808	-0.0183	-0.0288	-0.02922	-0.03567	-0.02832	-0.03055	-0.03594	-0.03391	-0.03471	-0.00836	-0.00999	-0.01993	-0.02239	-0.02971	-0.028	-0.03175	-0.03318	-0.02899	-0.03444	0.00583	-0.00494	-0.01594	-0.02414	-0.02563	-0.03165	-0.03133	-0.02962	-0.03089	-0.03232	0.01152	0.00342	-0.00661	-0.00967	-0.02489	-0.02721	-0.03249	-0.03349	-0.0336	-0.02229	0.01568	0.01426	-0.00114	-0.00289	-0.01462	-0.0162	-0.02087	-0.02407	-0.02106	-0.02582
258	9.38776	-0.01806	-0.02434	-0.0301	-0.03561	-0.03454	-0.03453	-0.03103	-0.03651	-0.03889	-0.01339	-0.02077	-0.02728	-0.03226	-0.03451	-0.0341	-0.03646	-0.03681	-0.02918	-0.03396	-0.01631	-0.01727	-0.02567	-0.02974	-0.03467	-0.03543	-0.0348	-0.03656	-0.0334	-0.0331	-0.0131	-0.01889	-0.03079	-0.02763	-0.034	-0.03498	-0.0325	-0.03913	-0.03399	-0.04016	-0.00392	-0.01371	-0.02846	-0.02703	-0.02963	-0.03266	-0.03559	-0.0346	-0.03294	-0.03787	0.00538	-0.01254	-0.02493	-0.02435	-0.03653	-0.03027	-0.03079	-0.03515	-0.03484	-0.03217	0.00113	-0.00432	-0.01526	-0.02185	-0.02888	-0.02937	-0.03054	-0.03204	-0.02702	-0.03709	0.01629	0.00835	-0.01075	-0.02219	-0.02815	-0.03046	-0.03108	-0.02663	-0.03024	-0.02976	0.02621	0.00598	0.00205	-0.00948	-0.01673	-0.01935	-0.02652	-0.03116	-0.02995	-0.02727	0.02447	0.02352	0.01188	0.00345	-0.01224	-0.01488	-0.01291	-0.02076	-0.01835	-0.02448
260	9.31071	-0.01439	-0.0266	-0.03084	-0.03381	-0.03502	-0.03494	-0.02713	-0.03675	-0.04004	-0.0081	-0.01578	-0.02512	-0.03578	-0.03627	-0.03329	-0.03431	-0.03517	-0.03176	-0.03577	-0.00624	-0.0194	-0.02384	-0.02501	-0.03449	-0.03143	-0.0336	-0.03198	-0.03405	-0.03117	-0.00745	-0.01193	-0.0282	-0.02987	-0.03592	-0.02967	-0.03402	-0.03597	-0.03354	-0.03439	-0.00021	-0.00815	-0.02476	-0.02562	-0.02762	-0.03227	-0.03714	-0.03672	-0.03025	-0.03676	0.01702	-0.00006	-0.02015	-0.02392	-0.03193	-0.03024	-0.03019	-0.03309	-0.03437	-0.03489	0.01804	0.00273	-0.00578	-0.01916	-0.03066	-0.0319	-0.03273	-0.03061	-0.02285	-0.03653	0.02653	0.01879	-0.00096	-0.01772	-0.02085	-0.02825	-0.03086	-0.02514	-0.0309	-0.0285	0.04145	0.02006	0.00868	-0.00454	-0.01403	-0.01297	-0.0251	-0.03062	-0.02939	-0.0253	0.0412	0.03837	0.02411	0.01277	-0.00829	-0.0086	-0.01237	-0.0174	-0.01849	-0.01999
262	9.36044	-0.01302	-0.02315	-0.02674	-0.02971	-0.03467	-0.03367	-0.02661	-0.03901	-0.03938	-0.00327	-0.01223	-0.02426	-0.03329	-0.03398	-0.03069	-0.03626	-0.03384	-0.03213	-0.03385	0.00167	-0.01532	-0.02028	-0.02341	-0.03365	-0.03182	-0.03302	-0.02902	-0.03429	-0.03475	0.00769	-0.00843	-0.02239	-0.02431	-0.03308	-0.02861	-0.0369	-0.03418	-0.03328	-0.03446	0.00569	-0.0036	-0.02627	-0.02716	-0.0294	-0.02919	-0.0398	-0.03642	-0.03116	-0.03451	0.02931	0.00442	-0.01685	-0.02394	-0.03199	-0.03291	-0.03096	-0.03383	-0.03208	-0.03602	0.03633	0.0112	-0.00288	-0.01174	-0.02436	-0.02912	-0.03069	-0.03144	-0.02558	-0.03602	0.03904	0.02864	0.008	-0.01066	-0.01067	-0.02835	-0.03362	-0.02457	-0.02648	-0.03049	0.06077	0.03565	0.01868	0.00525	-0.00383	-0.01152	-0.01887	-0.03332	-0.02765	-0.0279	0.06085	0.05128	0.04387	0.02579	0.00452	0.0009	-0.00387	-0.01269	-0.01697	-0.01086
264	9.38142	-0.00628	-0.01948	-0.03006	-0.02941	-0.03415	-0.03446	-0.02658	-0.03894	-0.03711	0.01055	-0.00544	-0.02446	-0.03166	-0.03481	-0.02865	-0.03481	-0.03306	-0.03145	-0.03484	0.01118	-0.00864	-0.01864	-0.02593	-0.03286	-0.03044	-0.03271	-0.03016	-0.03297	-0.03267	0.01783	-0.00173	-0.0179	-0.02082	-0.03038	-0.03159	-0.0353	-0.03277	-0.03709	-0.03283	0.01877	0.00418	-0.02128	-0.02277	-0.02989	-0.02541	-0.03648	-0.03262	-0.03192	-0.03122	0.0372	0.01285	-0.00886	-0.02165	-0.02701	-0.03255	-0.034	-0.03326	-0.03056	-0.04123	0.05617	0.02421	0.00235	-0.00522	-0.01927	-0.02767	-0.02855	-0.03488	-0.0276	-0.03417	0.06332	0.04396	0.02077	-0.00122	-0.00309	-0.02199	-0.03113	-0.02296	-0.02802	-0.03448	0.08741	0.06053	0.02694	0.02294	0.00633	-0.00959	-0.01429	-0.0262	-0.02593	-0.0277	0.08834	0.078	0.06254	0.03988	0.01772	0.0107	0.0004	-0.00586	-0.01102	-0.00564
266	9.32535	-0.00268	-0.016	-0.026	-0.02919	-0.03698	-0.03046	-0.0289	-0.03539	-0.03707	0.01841	-0.00305	-0.01932	-0.02822	-0.032	-0.03121	-0.03512	-0.03532	-0.03128	-0.03322	0.02046	-0.00045	-0.02235	-0.02589	-0.03304	-0.03454	-0.03405	-0.03037	-0.03041	-0.03703	0.0365	0.00729	-0.01252	-0.02147	-0.02795	-0.03282	-0.03258	-0.03139	-0.03584	-0.0341	0.04198	0.01482	-0.01138	-0.0177	-0.02834	-0.02515	-0.03242	-0.03184	-0.03398	-0.03197	0.05164	0.02111	0.00228	-0.00912	-0.02434	-0.03205	-0.03397	-0.03327	-0.02928	-0.03802	0.07672	0.03994	0.00834	0.00206	-0.01365	-0.02106	-0.0255	-0.03541	-0.03274	-0.03299	0.09688	0.06135	0.03672	0.01455	0.00454	-0.01921	-0.02138	-0.01897	-0.02885	-0.03167	0.11725	0.08611	0.04775	0.04052	0.01963	-0.00318	-0.00576	-0.01727	-0.02082	-0.02538	0.12492	0.10721	0.085	0.05509	0.04142	0.02203	0.01361	0.00345	0.00109	0.00294
268	9.22221	0.00667	-0.01275	-0.02099	-0.0319	-0.03491	-0.03032	-0.03303	-0.03229	-0.03597	0.03266	0.00554	-0.0141	-0.0274	-0.03298	-0.03371	-0.03039	-0.03468	-0.033	-0.0361	0.04117	0.0077	-0.02035	-0.02358	-0.03046	-0.03437	-0.03386	-0.03324	-0.03216	-0.03369	0.05308	0.01535	-0.00764	-0.0201	-0.02743	-0.0342	-0.02962	-0.02932	-0.03565	-0.03443	0.05805	0.02553	0.00144	-0.01466	-0.02315	-0.02563	-0.03297	-0.03019	-0.03879	-0.03328	0.07388	0.03658	0.01509	0.00246	-0.01764	-0.02887	-0.02786	-0.03074	-0.03078	-0.03504	0.10319	0.06578	0.02332	0.00544	-0.01046	-0.01773	-0.02402	-0.03158	-0.0309	-0.03415	0.12851	0.08901	0.05438	0.02763	0.00455	-0.00583	-0.01165	-0.01861	-0.02974	-0.02698	0.16452	0.12405	0.07749	0.05673	0.0294	0.01005	0.0008	-0.00614	-0.01722	-0.02328	0.17623	0.15029	0.10904	0.08283	0.06146	0.03332	0.02185	0.02029	0.0072	0.01521
